Date,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2022-04-11,Apple Health,6992.0,571.3,5334.0,0.0
2022-04-12,Apple Health,3435.0,288.2,2512.0,0.0
2022-04-13,Apple Health,5587.0,618.0,4269.0,0.0
2022-04-14,Apple Health,1808.0,143.7,1319.0,0.0
2022-04-15,Apple Health,14265.0,1193.8,12137.0,0.0
2022-04-16,Apple Health,7258.0,658.1,5608.0,0.0
2022-04-17,Apple Health,2921.0,210.6,2229.0,0.0
2022-04-18,Apple Health,4237.0,326.2,3157.0,0.0
2022-04-19,Apple Health,3848.0,317.0,2737.0,0.0
2022-04-20,Apple Health,3507.0,302.0,2631.0,0.0
2022-04-21,Apple Health,5712.0,581.8,4352.0,0.0
2022-04-22,Apple Health,3654.0,340.1,2763.0,0.0
2022-04-23,Apple Health,2830.0,329.2,2167.0,0.0
2022-04-24,Apple Health,86.0,0.0,59.0,0.0
2022-04-25,Apple Health,3371.0,322.0,2537.0,0.0
2022-04-26,Apple Health,6439.0,514.9,4880.0,0.0
2022-04-27,Apple Health,133.0,0.0,93.0,0.0
2022-04-28,Apple Health,4785.0,500.1,3563.0,0.0
2022-04-29,Apple Health,5285.0,380.2,4096.0,0.0
2022-04-30,Apple Health,360.0,0.0,255.0,0.0
2022-05-01,Apple Health,5099.0,299.3,3797.0,0.0
2022-05-02,Apple Health,4836.0,528.4,3629.0,0.0
2022-05-03,Apple Health,3152.0,303.7,2364.0,0.0
2022-05-04,Apple Health,3085.0,0.0,2179.0,0.0
2022-05-05,Apple Health,94.0,0.0,64.0,0.0
2022-05-06,Apple Health,7013.0,546.9,5412.0,0.0
2022-05-07,Apple Health,3201.0,383.3,2456.0,0.0
2022-05-08,Apple Health,1503.0,126.3,1093.0,0.0
2022-05-09,Apple Health,2827.0,313.2,2084.0,0.0
2022-05-10,Apple Health,2454.0,290.1,1802.0,0.0
2022-05-11,Apple Health,5801.0,653.1,4399.0,0.0
2022-05-12,Apple Health,4647.0,377.0,3516.0,0.0
2022-05-13,Apple Health,36.0,0.2,39.0,0.0
2022-05-14,Apple Health,117.0,0.0,70.0,0.0
2022-05-15,Apple Health,0.0,0.0,0.0,0.0
2022-05-16,Apple Health,10058.0,686.1,7655.0,0.0
2022-05-17,Apple Health,6146.0,631.8,4705.0,0.0
2022-05-18,Apple Health,3638.0,345.8,2686.0,0.0
2022-05-19,Apple Health,3833.0,498.1,2909.0,0.0
2022-05-20,Apple Health,2900.0,229.1,2231.0,0.0
2022-05-21,Apple Health,46.0,0.0,32.0,0.0
2022-05-22,Apple Health,1663.0,145.9,1250.0,0.0
2022-05-23,Apple Health,5185.0,586.1,3941.0,0.0
2022-05-24,Apple Health,6666.0,692.2,5179.0,0.0
2022-05-25,Apple Health,2994.0,348.5,2241.0,0.0
2022-05-26,Apple Health,3609.0,330.1,2734.0,0.0
2022-05-27,Apple Health,10406.0,608.5,7723.0,0.0
2022-05-28,Apple Health,1528.0,256.4,1111.0,0.0
2022-05-29,Apple Health,12770.0,835.5,8640.0,0.0
2022-05-30,Apple Health,2746.0,217.3,2022.0,0.0
2022-05-31,Apple Health,7026.0,477.7,5134.0,0.0
2022-06-01,Apple Health,13124.0,731.8,9027.0,0.0
2022-06-02,Apple Health,7527.0,669.8,5387.0,0.0
2022-06-03,Apple Health,4368.0,326.2,3223.0,0.0
2022-06-04,Apple Health,132.0,0.0,83.0,0.0
2022-06-05,Apple Health,201.0,0.0,138.0,0.0
2022-06-06,Apple Health,5138.0,226.7,3529.0,0.0
2022-06-07,Apple Health,2778.0,239.5,1931.0,0.0
2022-06-08,Apple Health,1509.0,60.6,1073.0,0.0
2022-06-09,Apple Health,37.0,0.0,18.0,0.0
2022-06-10,Apple Health,15.0,0.0,8.0,0.0
2022-06-12,Apple Health,11.0,0.0,7.0,0.0
2022-06-13,Apple Health,26.0,0.0,17.0,0.0
2022-06-14,Apple Health,6752.0,344.3,4769.0,0.0
2022-06-15,Apple Health,5139.0,496.4,3616.0,0.0
2022-06-16,Apple Health,3135.0,169.1,2145.0,0.0
2022-06-17,Apple Health,3995.0,342.8,2887.0,0.0
2022-06-18,Apple Health,7664.0,376.2,5456.0,0.0
2022-06-19,Apple Health,6501.0,409.2,4664.0,0.0
2022-06-20,Apple Health,6806.0,460.9,4829.0,0.0
2022-06-21,Apple Health,3140.0,288.4,2291.0,0.0
2022-06-22,Apple Health,4660.0,455.7,3314.0,0.0
2022-06-23,Apple Health,3671.0,306.3,2619.0,0.0
2022-06-24,Apple Health,6967.0,553.4,5054.0,0.0
2022-06-25,Apple Health,2433.0,119.7,1742.0,0.0
2022-06-26,Apple Health,143.0,0.0,94.0,0.0
2022-06-27,Apple Health,7354.0,586.7,5310.0,0.0
2022-06-28,Apple Health,5495.0,415.5,4017.0,0.0
2022-06-29,Apple Health,3112.0,343.3,2330.0,0.0
2022-06-30,Apple Health,6683.0,637.9,4896.0,0.0
2022-07-01,Apple Health,3910.0,325.4,2812.0,0.0
2022-07-02,Apple Health,774.0,107.8,534.0,0.0
2022-07-03,Apple Health,421.0,0.0,281.0,0.0
2022-07-04,Apple Health,3077.0,311.4,2227.0,0.0
2022-07-05,Apple Health,6206.0,617.1,4501.0,0.0
2022-07-06,Apple Health,4548.0,411.8,3319.0,0.0
2022-07-07,Apple Health,5147.0,542.0,3762.0,0.0
2022-07-08,Apple Health,4564.0,533.1,3390.0,0.0
2022-07-09,Apple Health,2488.0,118.5,1662.0,0.0
2022-07-10,Apple Health,1184.0,0.0,823.0,0.0
2022-07-11,Apple Health,3226.0,299.7,2358.0,0.0
2022-07-12,Apple Health,4726.0,580.4,3510.0,0.0
2022-07-13,Apple Health,4566.0,406.8,3351.0,0.0
2022-07-14,Apple Health,5102.0,522.8,3724.0,0.0
2022-07-15,Apple Health,6005.0,397.4,4314.0,0.0
2022-07-16,Apple Health,2303.0,162.4,1612.0,0.0
2022-07-17,Apple Health,662.0,0.0,424.0,0.0
2022-07-18,Apple Health,3903.0,326.0,2767.0,0.0
2022-07-19,Apple Health,3064.0,315.5,2216.0,0.0
2022-07-20,Apple Health,3034.0,274.6,2205.0,0.0
2022-07-21,Apple Health,6592.0,669.3,4820.0,0.0
2022-07-22,Apple Health,5771.0,460.5,4187.0,0.0
2022-07-23,Apple Health,496.0,0.0,373.0,0.0
2022-07-24,Apple Health,126.0,0.0,82.0,0.0
2022-07-25,Apple Health,2480.0,269.7,1811.0,0.0
2022-07-26,Apple Health,2268.0,235.6,1634.0,0.0
2022-07-27,Apple Health,3801.0,284.4,2735.0,0.0
2022-07-28,Apple Health,4345.0,479.8,3156.0,0.0
2022-07-29,Apple Health,1558.0,178.9,1162.0,0.0
2022-07-30,Apple Health,98.0,0.0,67.0,0.0
2022-07-31,Apple Health,3122.0,209.3,2190.0,0.0
2022-08-01,Apple Health,3044.0,294.9,2210.0,0.0
2022-08-02,Apple Health,4187.0,469.8,3078.0,0.0
2022-08-03,Apple Health,3913.0,455.7,2857.0,0.0
2022-08-04,Apple Health,5380.0,371.0,3983.0,0.0
2022-08-05,Apple Health,3182.0,313.6,2332.0,0.0
2022-08-06,Apple Health,111.0,0.0,75.0,0.0
2022-08-07,Apple Health,1197.0,176.7,881.0,0.0
2022-08-08,Apple Health,3591.0,326.3,2581.0,0.0
2022-08-09,Apple Health,2055.0,65.3,1481.0,0.0
2022-08-10,Apple Health,6866.0,673.6,5106.0,0.0
2022-08-11,Apple Health,5346.0,445.5,3828.0,0.0
2022-08-12,Apple Health,6008.0,619.0,4387.0,0.0
2022-08-13,Apple Health,3091.0,200.7,2327.0,0.0
2022-08-14,Apple Health,77.0,0.0,52.0,0.0
2022-08-15,Apple Health,2905.0,179.1,2073.0,0.0
2022-08-16,Apple Health,3347.0,293.7,2349.0,0.0
2022-08-17,Apple Health,5677.0,508.4,4209.0,0.0
2022-08-18,Apple Health,7874.0,717.9,5684.0,0.0
2022-08-19,Apple Health,4258.0,328.5,3105.0,0.0
2022-08-20,Apple Health,39.0,0.0,22.0,0.0
2022-08-21,Apple Health,2330.0,123.8,1648.0,0.0
2022-08-22,Apple Health,6108.0,562.0,4451.0,0.0
2022-08-23,Apple Health,4085.0,313.7,3005.0,0.0
2022-08-24,Apple Health,5297.0,418.4,3834.0,0.0
2022-08-25,Apple Health,6522.0,662.3,4782.0,0.0
2022-08-26,Apple Health,5629.0,482.3,4114.0,0.0
2022-08-27,Apple Health,1050.0,147.3,765.0,0.0
2022-08-28,Apple Health,4051.0,278.8,2882.0,0.0
2022-08-29,Apple Health,3117.0,286.3,2272.0,0.0
2022-08-30,Apple Health,2492.0,165.9,1802.0,0.0
2022-08-31,Apple Health,4898.0,341.1,3567.0,0.0
2022-09-01,Apple Health,6267.0,563.9,4603.0,0.0
2022-09-02,Apple Health,6191.0,647.7,4545.0,0.0
2022-09-03,Apple Health,29.0,1.0,18.0,0.0
2022-09-04,Apple Health,135.0,0.0,92.0,0.0
2022-09-05,Apple Health,4010.0,354.2,2906.0,0.0
2022-09-06,Apple Health,6698.0,367.6,4585.0,0.0
2022-09-07,Apple Health,2413.0,229.2,1734.0,0.0
2022-09-08,Apple Health,10828.0,777.1,7582.0,0.0
2022-09-09,Apple Health,10875.0,563.8,7439.0,0.0
2022-09-10,Apple Health,8317.0,595.2,5957.0,0.0
2022-09-11,Apple Health,8993.0,620.6,6216.0,0.0
2022-09-12,Apple Health,61.0,0.0,39.0,0.0
2022-09-13,Apple Health,3603.0,286.9,2530.0,0.0
2022-09-14,Apple Health,5715.0,445.0,3962.0,0.0
2022-09-15,Apple Health,5076.0,551.6,3697.0,0.0
2022-09-16,Apple Health,4138.0,240.6,2965.0,0.0
2022-09-17,Apple Health,69.0,0.0,43.0,0.0
2022-09-18,Apple Health,1303.0,0.0,855.0,0.0
2022-09-19,Apple Health,3161.0,229.1,2220.0,0.0
2022-09-20,Apple Health,7581.0,544.7,5314.0,0.0
2022-09-21,Apple Health,4674.0,304.0,3281.0,0.0
2022-09-22,Apple Health,4449.0,401.6,3146.0,0.0
2022-09-23,Apple Health,5659.0,386.4,3964.0,0.0
2022-09-24,Apple Health,92.0,0.0,58.0,0.0
2022-09-25,Apple Health,797.0,0.0,604.0,0.0
2022-09-26,Apple Health,2591.0,241.1,1814.0,0.0
2022-09-27,Apple Health,4046.0,286.8,2870.0,0.0
2022-09-28,Apple Health,8104.0,600.8,5765.0,0.0
2022-09-29,Apple Health,5595.0,399.4,3903.0,0.0
2022-09-30,Apple Health,1911.0,100.1,1348.0,0.0
2022-10-01,Apple Health,1871.0,108.0,1325.0,0.0
2022-10-02,Apple Health,938.0,78.4,636.0,0.0
2022-10-03,Apple Health,810.0,1.5,592.0,0.0
2022-10-04,Apple Health,2707.0,216.5,1884.0,0.0
2022-10-05,Apple Health,3774.0,301.4,2649.0,0.0
2022-10-06,Apple Health,5849.0,420.0,4133.0,0.0
2022-10-07,Apple Health,4422.0,372.0,3088.0,0.0
2022-10-08,Apple Health,722.0,0.6,553.0,0.0
2022-10-09,Apple Health,74.0,0.0,53.0,0.0
2022-10-10,Apple Health,2138.0,95.3,1429.0,0.0
2022-10-11,Apple Health,4399.0,381.5,3137.0,0.0
2022-10-12,Apple Health,15144.0,1291.1,13102.0,0.0
2022-10-13,Apple Health,4329.0,270.1,3073.0,0.0
2022-10-14,Apple Health,3825.0,257.1,2639.0,0.0
2022-10-15,Apple Health,139.0,0.0,106.0,0.0
2022-10-16,Apple Health,4900.0,225.8,3452.0,0.0
2022-10-17,Apple Health,3314.0,275.0,2332.0,0.0
2022-10-18,Apple Health,5034.0,510.0,3586.0,0.0
2022-10-19,Apple Health,7504.0,455.8,5343.0,0.0
2022-10-20,Apple Health,6911.0,603.8,4966.0,0.0
2022-10-21,Apple Health,5624.0,448.1,3925.0,0.0
2022-10-22,Apple Health,2047.0,198.4,1399.0,0.0
2022-10-23,Apple Health,114.0,0.0,82.0,0.0
2022-10-24,Apple Health,4427.0,371.0,3157.0,0.0
2022-10-25,Apple Health,3770.0,268.0,2628.0,0.0
2022-10-26,Apple Health,3010.0,259.3,2159.0,0.0
2022-10-27,Apple Health,9694.0,574.8,6807.0,0.0
2022-10-28,Apple Health,5008.0,335.4,3474.0,0.0
2022-10-29,Apple Health,949.0,0.0,675.0,0.0
2022-10-30,Apple Health,4847.0,229.1,3336.0,0.0
2022-10-31,Apple Health,7485.0,571.1,5272.0,0.0
2022-11-01,Apple Health,5749.0,583.1,4087.0,0.0
2022-11-02,Apple Health,6194.0,413.5,4445.0,0.0
2022-11-03,Apple Health,5463.0,495.3,3933.0,0.0
2022-11-04,Apple Health,7005.0,428.9,5039.0,0.0
2022-11-05,Apple Health,11182.0,652.3,7561.0,0.0
2022-11-06,Apple Health,969.0,0.0,645.0,0.0
2022-11-07,Apple Health,6313.0,585.3,4497.0,0.0
2022-11-08,Apple Health,5917.0,449.9,4219.0,0.0
2022-11-09,Apple Health,4768.0,328.7,3410.0,0.0
2022-11-10,Apple Health,3187.0,224.4,2237.0,0.0
2022-11-11,Apple Health,3260.0,284.3,2303.0,0.0
2022-11-12,Apple Health,2643.0,179.6,1854.0,0.0
2022-11-13,Apple Health,0.0,0.0,0.0,0.0
2022-11-14,Apple Health,3197.0,280.7,2284.0,0.0
2022-11-15,Apple Health,3509.0,263.1,2505.0,0.0
2022-11-16,Apple Health,5283.0,354.2,3776.0,0.0
2022-11-17,Apple Health,5391.0,521.2,3879.0,0.0
2022-11-18,Apple Health,4734.0,310.7,3371.0,0.0
2022-11-19,Apple Health,164.0,0.0,108.0,0.0
2022-11-20,Apple Health,12218.0,650.3,8011.0,0.0
2022-11-21,Apple Health,5086.0,492.4,3554.0,0.0
2022-11-22,Apple Health,4759.0,389.9,3332.0,0.0
2022-11-23,Apple Health,3977.0,294.8,2786.0,0.0
2022-11-24,Apple Health,5220.0,509.5,3661.0,0.0
2022-11-25,Apple Health,4251.0,306.6,2963.0,0.0
2022-11-26,Apple Health,3332.0,172.0,2179.0,0.0
2022-11-27,Apple Health,78.0,0.0,49.0,0.0
2022-11-28,Apple Health,5536.0,481.0,3890.0,0.0
2022-11-29,Apple Health,4752.0,282.8,3304.0,0.0
2022-11-30,Apple Health,4326.0,309.8,2992.0,0.0
2022-12-01,Apple Health,6537.0,545.3,4564.0,0.0
2022-12-02,Apple Health,6659.0,685.5,4708.0,0.0
2022-12-03,Apple Health,1219.0,142.1,921.0,0.0
2022-12-04,Apple Health,69.0,0.0,43.0,0.0
2022-12-05,Apple Health,3766.0,348.2,2624.0,0.0
2022-12-06,Apple Health,5323.0,384.8,3810.0,0.0
2022-12-07,Apple Health,3273.0,244.5,2326.0,0.0
2022-12-08,Apple Health,8304.0,734.7,5729.0,0.0
2022-12-09,Apple Health,6231.0,436.6,5188.0,0.0
2022-12-10,Apple Health,1390.0,209.5,978.0,0.0
2022-12-11,Apple Health,204.0,0.0,137.0,0.0
2022-12-12,Apple Health,2619.0,235.4,1856.0,0.0
2022-12-13,Apple Health,4597.0,347.1,3322.0,0.0
2022-12-14,Apple Health,3742.0,190.6,2531.0,0.0
2022-12-15,Apple Health,820.0,0.0,490.0,0.0
2022-12-16,Apple Health,4273.0,210.4,3037.0,0.0
2022-12-17,Apple Health,122.0,0.0,77.0,0.0
2022-12-18,Apple Health,302.0,0.0,201.0,0.0
2022-12-19,Apple Health,3044.0,316.8,2160.0,0.0
2022-12-20,Apple Health,916.0,39.0,614.0,0.0
2022-12-21,Apple Health,7295.0,667.8,5286.0,0.0
2022-12-22,Apple Health,4913.0,340.5,3406.0,0.0
2022-12-23,Apple Health,695.0,0.1,494.0,0.0
2022-12-24,Apple Health,26.0,0.0,17.0,0.0
2022-12-25,Apple Health,123.0,0.0,82.0,0.0
2022-12-26,Apple Health,3881.0,327.6,2738.0,0.0
2022-12-27,Apple Health,4122.0,275.2,3017.0,0.0
2022-12-28,Apple Health,4462.0,339.0,3136.0,0.0
2022-12-29,Apple Health,5451.0,561.8,3822.0,0.0
2022-12-30,Apple Health,3277.0,223.9,2319.0,0.0
2022-12-31,Apple Health,2073.0,140.2,1416.0,0.0
2023-01-01,Apple Health,499.0,25.2,361.0,0.0
2023-01-02,Apple Health,4051.0,283.9,2879.0,0.0
2023-01-03,Apple Health,4571.0,306.7,3202.0,0.0
2023-01-04,Apple Health,2680.0,228.1,1924.0,0.0
2023-01-05,Apple Health,4025.0,307.5,2855.0,0.0
2023-01-06,Apple Health,7141.0,607.2,5185.0,0.0
2023-01-07,Apple Health,2508.0,134.1,1749.0,0.0
2023-01-08,Apple Health,100.0,0.0,68.0,0.0
2023-01-09,Apple Health,4116.0,495.8,2888.0,0.0
2023-01-10,Apple Health,4964.0,444.7,3553.0,0.0
2023-01-11,Apple Health,4171.0,335.3,2917.0,0.0
2023-01-12,Apple Health,4739.0,508.5,3372.0,0.0
2023-01-13,Apple Health,6264.0,502.5,4488.0,0.0
2023-01-14,Apple Health,63.0,0.0,41.0,0.0
2023-01-15,Apple Health,142.0,0.0,93.0,0.0
2023-01-16,Apple Health,4999.0,395.1,3618.0,0.0
2023-01-17,Apple Health,5744.0,563.9,4045.0,0.0
2023-01-18,Apple Health,3052.0,272.4,2160.0,0.0
2023-01-19,Apple Health,3915.0,304.4,2723.0,0.0
2023-01-20,Apple Health,104.0,0.0,68.0,0.0
2023-01-21,Apple Health,119.0,0.0,72.0,0.0
2023-01-22,Apple Health,6563.0,286.7,4001.0,0.0
2023-01-23,Apple Health,294.0,2.0,189.0,0.0
2023-01-24,Apple Health,2998.0,224.9,2037.0,0.0
2023-01-25,Apple Health,3138.0,369.3,2271.0,0.0
2023-01-26,Apple Health,8282.0,545.1,5888.0,0.0
2023-01-27,Apple Health,2985.0,216.3,2091.0,0.0
2023-01-28,Apple Health,114.0,0.0,74.0,0.0
2023-01-29,Apple Health,1511.0,129.9,1167.0,0.0
2023-01-30,Apple Health,3566.0,283.5,2490.0,0.0
2023-01-31,Apple Health,2374.0,225.3,1689.0,0.0
2023-02-01,Apple Health,3802.0,302.9,2703.0,0.0
2023-02-02,Apple Health,3063.0,163.3,2207.0,0.0
2023-02-03,Apple Health,705.0,58.8,499.0,0.0
2023-02-04,Apple Health,184.0,0.0,125.0,0.0
2023-02-05,Apple Health,267.0,0.0,176.0,0.0
2023-02-06,Apple Health,6018.0,500.8,4183.0,0.0
2023-02-07,Apple Health,3007.0,260.8,2087.0,0.0
2023-02-08,Apple Health,3449.0,251.1,2414.0,0.0
2023-02-09,Apple Health,6343.0,620.8,4508.0,0.0
2023-02-10,Apple Health,3690.0,296.8,2552.0,0.0
2023-02-11,Apple Health,63.0,0.0,43.0,0.0
2023-02-12,Apple Health,4041.0,206.1,2646.0,0.0
2023-02-13,Apple Health,4330.0,297.2,3024.0,0.0
2023-02-14,Apple Health,6751.0,595.6,4764.0,0.0
2023-02-15,Apple Health,4933.0,327.1,3438.0,0.0
2023-02-16,Apple Health,7841.0,654.7,5481.0,0.0
2023-02-17,Apple Health,7646.0,434.8,5437.0,0.0
2023-02-18,Apple Health,72.0,0.0,47.0,0.0
2023-02-19,Apple Health,6620.0,309.8,4506.0,0.0
2023-02-20,Apple Health,3750.0,320.6,2630.0,0.0
2023-02-21,Apple Health,6689.0,516.4,4595.0,0.0
2023-02-22,Apple Health,5203.0,363.1,3632.0,0.0
2023-02-23,Apple Health,3416.0,277.4,2409.0,0.0
2023-02-24,Apple Health,3273.0,245.4,2297.0,0.0
2023-02-25,Apple Health,73.0,0.0,47.0,0.0
2023-02-26,Apple Health,62.0,0.0,40.0,0.0
2023-02-27,Apple Health,2371.0,223.3,1654.0,0.0
2023-02-28,Apple Health,4448.0,278.1,3099.0,0.0
2023-03-01,Apple Health,104.0,0.0,71.0,0.0
2023-03-02,Apple Health,2971.0,270.5,2084.0,0.0
2023-03-03,Apple Health,3569.0,269.9,2477.0,0.0
2023-03-04,Apple Health,3001.0,207.7,2152.0,0.0
2023-03-05,Apple Health,107.0,0.0,75.0,0.0
2023-03-06,Apple Health,3630.0,288.9,2587.0,0.0
2023-03-07,Apple Health,6849.0,508.9,4889.0,0.0
2023-03-08,Apple Health,9156.0,714.4,6416.0,0.0
2023-03-09,Apple Health,3124.0,248.8,2188.0,0.0
2023-03-10,Apple Health,3287.0,258.2,2328.0,0.0
2023-03-11,Apple Health,3199.0,164.5,2033.0,0.0
2023-03-12,Apple Health,158.0,0.0,103.0,0.0
2023-03-13,Apple Health,3453.0,252.2,2390.0,0.0
2023-03-14,Apple Health,3409.0,278.0,2343.0,0.0
2023-03-15,Apple Health,3691.0,325.1,2626.0,0.0
2023-03-16,Apple Health,7562.0,661.5,5380.0,0.0
2023-03-17,Apple Health,3752.0,304.6,2661.0,0.0
2023-03-18,Apple Health,66.0,0.0,42.0,0.0
2023-03-19,Apple Health,8935.0,501.9,6133.0,0.0
2023-03-20,Apple Health,3128.0,269.4,2193.0,0.0
2023-03-21,Apple Health,5251.0,540.8,3738.0,0.0
2023-03-22,Apple Health,6385.0,468.9,4464.0,0.0
2023-03-23,Apple Health,7506.0,645.1,5331.0,0.0
2023-03-24,Apple Health,5037.0,377.6,3502.0,0.0
2023-03-25,Apple Health,83.0,0.0,55.0,0.0
2023-03-26,Apple Health,13678.0,1019.2,10539.0,0.0
2023-03-27,Apple Health,3826.0,316.9,2693.0,0.0
2023-03-28,Apple Health,3425.0,291.6,2447.0,0.0
2023-03-29,Apple Health,3317.0,282.4,2318.0,0.0
2023-03-30,Apple Health,4933.0,491.8,3472.0,0.0
2023-03-31,Apple Health,2735.0,244.6,1924.0,0.0
2023-04-01,Apple Health,53.0,0.6,36.0,0.0
2023-04-02,Apple Health,58.0,0.0,38.0,0.0
2023-04-03,Apple Health,3029.0,241.2,2111.0,0.0
2023-04-04,Apple Health,5725.0,580.9,4141.0,0.0
2023-04-05,Apple Health,2308.0,196.5,1595.0,0.0
2023-04-06,Apple Health,18517.0,1168.0,12398.0,0.0
2023-04-07,Apple Health,20673.0,1207.3,14095.0,0.0
2023-04-08,Apple Health,19417.0,1084.2,13157.0,0.0
2023-04-09,Apple Health,8086.0,423.6,5700.0,0.0
2023-04-10,Apple Health,1904.0,219.3,1322.0,0.0
2023-04-11,Apple Health,2828.0,257.0,1971.0,0.0
2023-04-12,Apple Health,3731.0,301.7,2575.0,0.0
2023-04-13,Apple Health,2752.0,241.7,1969.0,0.0
2023-04-14,Apple Health,3330.0,296.5,2315.0,0.0
2023-04-15,Apple Health,1619.0,97.3,1112.0,0.0
2023-04-16,Apple Health,128.0,0.0,80.0,0.0
2023-04-17,Apple Health,4739.0,470.5,3268.0,0.0
2023-04-18,Apple Health,3256.0,255.0,2251.0,0.0
2023-04-19,Apple Health,3488.0,289.2,2415.0,0.0
2023-04-20,Apple Health,8705.0,746.3,6155.0,0.0
2023-04-21,Apple Health,6943.0,589.3,4768.0,0.0
2023-04-22,Apple Health,379.0,5.1,264.0,0.0
2023-04-23,Apple Health,39.0,0.0,27.0,0.0
2023-04-24,Apple Health,3623.0,262.3,2506.0,0.0
2023-04-25,Apple Health,3664.0,429.2,2604.0,0.0
2023-04-26,Apple Health,5385.0,561.2,3751.0,0.0
2023-04-27,Apple Health,4804.0,414.5,3262.0,0.0
2023-04-28,Apple Health,58.0,0.0,33.0,0.0
2023-04-29,Apple Health,62.0,0.0,41.0,0.0
2023-04-30,Apple Health,5145.0,274.5,3552.0,0.0
2023-05-01,Apple Health,9319.0,478.3,6382.0,0.0
2023-05-02,Apple Health,2882.0,267.7,1977.0,0.0
2023-05-03,Apple Health,7448.0,671.9,5168.0,0.0
2023-05-04,Apple Health,4333.0,374.2,3029.0,0.0
2023-05-05,Apple Health,1371.0,197.9,978.0,0.0
2023-05-06,Apple Health,33.0,0.0,19.0,0.0
2023-05-07,Apple Health,1003.0,73.9,692.0,0.0
2023-05-08,Apple Health,2818.0,256.5,1980.0,0.0
2023-05-09,Apple Health,2991.0,270.4,2133.0,0.0
2023-05-10,Apple Health,3947.0,470.8,2801.0,0.0
2023-05-11,Apple Health,6702.0,531.0,4649.0,0.0
2023-05-12,Apple Health,5334.0,392.7,3751.0,0.0
2023-05-13,Apple Health,909.0,0.0,595.0,0.0
2023-05-14,Apple Health,7354.0,315.8,4890.0,0.0
2023-05-15,Apple Health,3276.0,256.9,2237.0,0.0
2023-05-16,Apple Health,6234.0,532.8,4333.0,0.0
2023-05-17,Apple Health,4201.0,321.0,2906.0,0.0
2023-05-18,Apple Health,5810.0,570.7,4146.0,0.0
2023-05-19,Apple Health,5062.0,385.9,3542.0,0.0
2023-05-20,Apple Health,2733.0,124.3,1844.0,0.0
2023-05-21,Apple Health,113.0,0.0,71.0,0.0
2023-05-22,Apple Health,4247.0,296.5,2863.0,0.0
2023-05-23,Apple Health,4882.0,568.1,3426.0,0.0
2023-05-24,Apple Health,3745.0,350.4,2607.0,0.0
2023-05-25,Apple Health,6656.0,606.4,4516.0,0.0
2023-05-26,Apple Health,5866.0,539.7,4143.0,0.0
2023-05-27,Apple Health,228.0,0.0,148.0,0.0
2023-05-28,Apple Health,6577.0,364.6,4479.0,0.0
2023-05-29,Apple Health,3078.0,178.6,2058.0,0.0
2023-05-30,Apple Health,5904.0,251.4,4005.0,0.0
2023-05-31,Apple Health,2865.0,313.3,2008.0,0.0
2023-06-01,Apple Health,3676.0,440.8,2619.0,0.0
2023-06-02,Apple Health,4736.0,454.0,3319.0,0.0
2023-06-03,Apple Health,2346.0,166.6,1586.0,0.0
2023-06-04,Apple Health,30.0,0.0,18.0,0.0
2023-06-05,Apple Health,2602.0,256.0,1813.0,0.0
2023-06-06,Apple Health,86.0,0.0,54.0,0.0
2023-06-07,Apple Health,5530.0,662.2,3825.0,0.0
2023-06-08,Apple Health,3853.0,375.0,2691.0,0.0
2023-06-09,Apple Health,6337.0,636.7,4450.0,0.0
2023-06-10,Apple Health,871.0,73.0,618.0,0.0
2023-06-11,Apple Health,876.0,0.0,579.0,0.0
2023-06-12,Apple Health,2544.0,279.1,1750.0,0.0
2023-06-13,Apple Health,13466.0,1219.9,12958.0,0.0
2023-06-14,Apple Health,4563.0,384.8,3141.0,0.0
2023-06-15,Apple Health,1758.0,239.2,1245.0,0.0
2023-06-16,Apple Health,2763.0,169.5,1930.0,0.0
2023-06-17,Apple Health,63.0,0.0,39.0,0.0
2023-06-18,Apple Health,77.0,0.0,49.0,0.0
2023-06-19,Apple Health,4518.0,539.0,3089.0,0.0
2023-06-20,Apple Health,2788.0,271.4,1946.0,0.0
2023-06-21,Apple Health,2375.0,307.1,1679.0,0.0
2023-06-22,Apple Health,5759.0,602.0,4037.0,0.0
2023-06-23,Apple Health,3657.0,305.9,2574.0,0.0
2023-06-24,Apple Health,1486.0,85.7,1020.0,0.0
2023-06-25,Apple Health,105.0,0.0,66.0,0.0
2023-06-26,Apple Health,2151.0,274.9,1486.0,0.0
2023-06-27,Apple Health,4297.0,441.9,2997.0,0.0
2023-06-28,Apple Health,5983.0,633.2,4184.0,0.0
2023-06-29,Apple Health,4718.0,347.4,3251.0,0.0
2023-06-30,Apple Health,3401.0,309.4,2303.0,0.0
2023-07-01,Apple Health,8777.0,474.6,6051.0,0.0
2023-07-02,Apple Health,64.0,0.0,42.0,0.0
2023-07-03,Apple Health,2561.0,308.9,1812.0,0.0
2023-07-04,Apple Health,3738.0,286.1,2580.0,0.0
2023-07-05,Apple Health,5042.0,563.1,3519.0,0.0
2023-07-06,Apple Health,4140.0,462.6,2940.0,0.0
2023-07-07,Apple Health,217.0,0.0,155.0,0.0
2023-07-08,Apple Health,1679.0,235.6,1185.0,0.0
2023-07-09,Apple Health,150.0,0.0,100.0,0.0
2023-07-10,Apple Health,2428.0,260.3,1707.0,0.0
2023-07-11,Apple Health,1963.0,291.2,1367.0,0.0
