StartTime,EndTime,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2025-04-04 14:00:00,2025-04-04 14:15:00,Apple Health,28.0,3.8,18.1,3.0
2025-04-04 15:00:00,2025-04-04 15:15:00,Apple Health,20.0,3.0,13.2,2.0
2025-04-04 15:30:00,2025-04-04 15:45:00,Apple Health,12.0,3.8,8.5,3.0
2025-04-04 16:15:00,2025-04-04 16:30:00,Apple Health,21.0,1.8,16.6,1.0
2025-04-04 16:45:00,2025-04-04 17:00:00,Apple Health,234.0,11.8,164.9,11.0
2025-04-04 17:15:00,2025-04-04 17:30:00,Apple Health,588.0,32.1,442.5,31.0
2025-04-04 17:30:00,2025-04-04 17:45:00,Apple Health,480.0,23.7,269.8,23.0
2025-04-04 17:45:00,2025-04-04 18:00:00,Apple Health,27.0,10.1,45.3,9.0
2025-04-04 19:45:00,2025-04-04 20:00:00,Apple Health,230.0,10.6,165.2,10.0
2025-04-04 20:00:00,2025-04-04 20:15:00,Apple Health,179.0,11.5,127.3,11.0
2025-04-04 20:30:00,2025-04-04 20:45:00,Apple Health,183.0,6.9,116.1,6.0
2025-04-04 20:45:00,2025-04-04 21:00:00,Apple Health,154.0,13.8,102.3,13.0
2025-04-04 21:45:00,2025-04-04 22:00:00,Apple Health,8.0,2.4,5.7,2.0
2025-04-04 23:15:00,2025-04-04 23:30:00,Apple Health,43.0,4.6,31.6,4.0
2025-04-04 23:30:00,2025-04-04 23:45:00,Apple Health,25.0,3.0,19.0,2.0
2025-04-05 00:00:00,2025-04-05 00:15:00,Apple Health,16.0,1.7,11.6,1.0
2025-04-05 00:45:00,2025-04-05 01:00:00,Apple Health,8.0,2.2,5.7,2.0
2025-04-05 01:45:00,2025-04-05 02:00:00,Apple Health,9.0,2.0,6.4,1.0
2025-04-05 09:15:00,2025-04-05 09:30:00,Apple Health,4.0,3.1,3.0,3.0
2025-04-05 10:00:00,2025-04-05 10:15:00,Apple Health,8.0,2.3,6.7,2.0
2025-04-05 11:00:00,2025-04-05 11:15:00,Apple Health,18.0,0.0,8.5,0.0
2025-04-05 11:15:00,2025-04-05 11:30:00,Apple Health,160.0,11.4,118.5,11.0
2025-04-05 11:30:00,2025-04-05 11:45:00,Apple Health,134.0,7.0,99.6,6.0
2025-04-05 12:30:00,2025-04-05 12:45:00,Apple Health,295.0,12.3,200.5,12.0
2025-04-05 12:45:00,2025-04-05 13:00:00,Apple Health,1130.0,56.5,776.7,55.0
2025-04-05 13:00:00,2025-04-05 13:15:00,Apple Health,266.0,17.7,142.1,17.0
2025-04-05 13:15:00,2025-04-05 13:30:00,Apple Health,66.0,12.2,36.2,11.0
2025-04-05 13:30:00,2025-04-05 13:45:00,Apple Health,180.0,18.5,166.3,18.0
2025-04-05 13:45:00,2025-04-05 14:00:00,Apple Health,493.0,25.1,313.6,24.0
2025-04-05 14:00:00,2025-04-05 14:15:00,Apple Health,616.0,23.4,393.7,23.0
2025-04-05 14:15:00,2025-04-05 14:30:00,Apple Health,103.0,19.7,64.5,19.0
2025-04-05 14:30:00,2025-04-05 14:45:00,Apple Health,206.0,14.3,127.8,14.0
2025-04-05 14:45:00,2025-04-05 15:00:00,Apple Health,530.0,24.7,339.4,24.0
2025-04-05 15:00:00,2025-04-05 15:15:00,Apple Health,794.0,61.5,513.3,60.0
2025-04-05 15:15:00,2025-04-05 15:30:00,Apple Health,1007.0,37.6,660.0,36.0
2025-04-05 15:30:00,2025-04-05 15:45:00,Apple Health,738.0,34.7,530.8,34.0
2025-04-05 15:45:00,2025-04-05 16:00:00,Apple Health,22.0,7.4,15.8,7.0
2025-04-05 16:00:00,2025-04-05 16:15:00,Apple Health,31.0,1.8,22.9,1.0
2025-04-05 16:15:00,2025-04-05 16:30:00,Apple Health,3.0,1.8,2.1,1.0
2025-04-05 16:30:00,2025-04-05 16:45:00,Apple Health,274.0,15.1,213.5,14.0
2025-04-05 16:45:00,2025-04-05 17:00:00,Apple Health,27.0,6.6,15.8,6.0
2025-04-05 17:00:00,2025-04-05 17:15:00,Apple Health,52.0,5.0,38.1,4.0
2025-04-05 17:45:00,2025-04-05 18:00:00,Apple Health,23.0,4.1,17.2,4.0
2025-04-05 19:00:00,2025-04-05 19:15:00,Apple Health,29.0,3.2,22.2,3.0
2025-04-05 19:15:00,2025-04-05 19:30:00,Apple Health,20.0,5.7,11.1,5.0
2025-04-05 19:45:00,2025-04-05 20:00:00,Apple Health,8.0,8.3,5.7,8.0
2025-04-05 20:15:00,2025-04-05 20:30:00,Apple Health,102.0,2.4,78.2,2.0
2025-04-05 20:30:00,2025-04-05 20:45:00,Apple Health,38.0,7.4,28.9,7.0
2025-04-05 23:45:00,2025-04-06 00:00:00,Apple Health,6.0,1.3,4.5,1.0
2025-04-06 00:30:00,2025-04-06 00:45:00,Apple Health,24.0,1.8,16.8,1.0
2025-04-06 02:45:00,2025-04-06 03:00:00,Apple Health,11.0,0.3,8.5,0.0
2025-04-06 10:30:00,2025-04-06 10:45:00,Apple Health,85.0,8.3,62.3,8.0
2025-04-06 11:15:00,2025-04-06 11:30:00,Apple Health,13.0,6.3,7.8,6.0
2025-04-06 11:45:00,2025-04-06 12:00:00,Apple Health,11.0,3.7,7.8,3.0
2025-04-06 12:00:00,2025-04-06 12:15:00,Apple Health,11.0,3.1,8.1,3.0
2025-04-06 14:00:00,2025-04-06 14:15:00,Apple Health,24.0,5.7,17.1,5.0
2025-04-06 14:15:00,2025-04-06 14:30:00,Apple Health,9.0,6.6,6.6,6.0
2025-04-06 14:30:00,2025-04-06 14:45:00,Apple Health,25.0,5.2,24.2,5.0
2025-04-06 14:45:00,2025-04-06 15:00:00,Apple Health,12.0,4.8,11.2,4.0
2025-04-06 15:15:00,2025-04-06 15:30:00,Apple Health,4.0,4.8,2.8,4.0
2025-04-06 15:30:00,2025-04-06 15:45:00,Apple Health,50.0,5.8,31.4,5.0
2025-04-06 15:45:00,2025-04-06 16:00:00,Apple Health,50.0,5.8,37.3,5.0
2025-04-06 16:00:00,2025-04-06 16:15:00,Apple Health,22.0,2.6,16.9,2.0
2025-04-06 16:30:00,2025-04-06 16:45:00,Apple Health,58.0,5.9,41.3,5.0
2025-04-06 17:00:00,2025-04-06 17:15:00,Apple Health,17.0,3.8,13.3,3.0
2025-04-06 17:15:00,2025-04-06 17:30:00,Apple Health,8.0,2.3,5.9,2.0
2025-04-06 18:00:00,2025-04-06 18:15:00,Apple Health,8.0,0.0,3.9,0.0
2025-04-06 18:15:00,2025-04-06 18:30:00,Apple Health,20.0,3.3,14.1,3.0
2025-04-06 19:00:00,2025-04-06 19:15:00,Apple Health,40.0,4.0,29.4,3.0
2025-04-06 19:15:00,2025-04-06 19:30:00,Apple Health,171.0,12.5,132.7,12.0
2025-04-06 19:30:00,2025-04-06 19:45:00,Apple Health,35.0,6.8,24.3,6.0
2025-04-06 20:15:00,2025-04-06 20:30:00,Apple Health,18.0,3.5,12.7,3.0
2025-04-06 20:45:00,2025-04-06 21:00:00,Apple Health,78.0,4.4,52.8,4.0
2025-04-06 22:15:00,2025-04-06 22:30:00,Apple Health,83.0,9.4,61.7,9.0
2025-04-06 22:30:00,2025-04-06 22:45:00,Apple Health,55.0,4.7,40.8,4.0
2025-04-06 22:45:00,2025-04-06 23:00:00,Apple Health,167.0,17.3,131.5,16.0
2025-04-06 23:00:00,2025-04-06 23:15:00,Apple Health,186.0,9.1,125.7,8.0
2025-04-06 23:15:00,2025-04-06 23:30:00,Apple Health,13.0,3.7,9.7,3.0
2025-04-07 00:15:00,2025-04-07 00:30:00,Apple Health,8.0,1.4,5.7,1.0
2025-04-07 07:15:00,2025-04-07 07:30:00,Apple Health,18.0,1.5,13.7,1.0
2025-04-07 07:45:00,2025-04-07 08:00:00,Apple Health,250.0,15.4,188.7,15.0
2025-04-07 08:00:00,2025-04-07 08:15:00,Apple Health,6.0,0.0,2.8,0.0
2025-04-07 08:15:00,2025-04-07 08:30:00,Apple Health,14.0,5.5,10.5,5.0
2025-04-07 08:30:00,2025-04-07 08:45:00,Apple Health,292.0,11.3,199.9,11.0
2025-04-07 08:45:00,2025-04-07 09:00:00,Apple Health,20.0,4.4,13.2,4.0
2025-04-07 09:15:00,2025-04-07 09:30:00,Apple Health,17.0,3.6,12.7,3.0
2025-04-07 09:30:00,2025-04-07 09:45:00,Apple Health,9.0,4.1,6.6,4.0
2025-04-07 09:45:00,2025-04-07 10:00:00,Apple Health,10.0,4.8,6.9,4.0
2025-04-07 10:00:00,2025-04-07 10:15:00,Apple Health,12.0,5.2,8.8,5.0
2025-04-07 10:30:00,2025-04-07 10:45:00,Apple Health,16.0,5.4,11.3,5.0
2025-04-07 10:45:00,2025-04-07 11:00:00,Apple Health,69.0,8.1,46.8,7.0
2025-04-07 11:00:00,2025-04-07 11:15:00,Apple Health,403.0,16.8,281.2,16.0
2025-04-07 11:15:00,2025-04-07 11:30:00,Apple Health,591.0,24.2,408.2,23.0
2025-04-07 11:30:00,2025-04-07 11:45:00,Apple Health,73.0,5.4,53.1,5.0
2025-04-07 11:45:00,2025-04-07 12:00:00,Apple Health,52.0,6.6,40.7,6.0
2025-04-07 12:00:00,2025-04-07 12:15:00,Apple Health,49.0,3.8,38.3,3.0
2025-04-07 12:30:00,2025-04-07 12:45:00,Apple Health,554.0,29.4,392.9,28.0
2025-04-07 12:45:00,2025-04-07 13:00:00,Apple Health,182.0,13.5,127.7,13.0
2025-04-07 13:00:00,2025-04-07 13:15:00,Apple Health,109.0,5.3,79.2,5.0
2025-04-07 13:15:00,2025-04-07 13:30:00,Apple Health,371.0,17.7,259.4,17.0
2025-04-07 13:30:00,2025-04-07 13:45:00,Apple Health,63.0,8.4,48.2,8.0
2025-04-07 13:45:00,2025-04-07 14:00:00,Apple Health,606.0,22.6,419.1,22.0
2025-04-07 14:00:00,2025-04-07 14:15:00,Apple Health,59.0,9.9,42.2,9.0
2025-04-07 14:15:00,2025-04-07 14:30:00,Apple Health,111.0,7.4,78.3,7.0
2025-04-07 14:30:00,2025-04-07 14:45:00,Apple Health,1.0,4.0,1.1,3.0
2025-04-07 14:45:00,2025-04-07 15:00:00,Apple Health,33.0,5.4,23.6,5.0
2025-04-07 15:30:00,2025-04-07 15:45:00,Apple Health,38.0,3.8,31.8,3.0
2025-04-07 16:00:00,2025-04-07 16:15:00,Apple Health,14.0,5.7,8.8,5.0
2025-04-07 16:15:00,2025-04-07 16:30:00,Apple Health,6.0,5.0,4.2,4.0
2025-04-07 16:30:00,2025-04-07 16:45:00,Apple Health,3.0,3.8,2.1,3.0
2025-04-07 16:45:00,2025-04-07 17:00:00,Apple Health,10.0,3.5,7.7,3.0
2025-04-07 17:15:00,2025-04-07 17:30:00,Apple Health,46.0,5.1,30.2,5.0
2025-04-07 17:30:00,2025-04-07 17:45:00,Apple Health,25.0,5.6,17.1,5.0
2025-04-07 17:45:00,2025-04-07 18:00:00,Apple Health,8.0,3.4,5.4,3.0
2025-04-07 18:00:00,2025-04-07 18:15:00,Apple Health,3.0,2.6,2.1,2.0
2025-04-07 18:15:00,2025-04-07 18:30:00,Apple Health,4.0,4.5,2.2,4.0
2025-04-07 19:15:00,2025-04-07 19:30:00,Apple Health,399.0,19.2,285.1,18.0
2025-04-07 19:30:00,2025-04-07 19:45:00,Apple Health,150.0,10.2,101.4,9.0
2025-04-07 19:45:00,2025-04-07 20:00:00,Apple Health,173.0,8.1,118.7,7.0
2025-04-07 20:00:00,2025-04-07 20:15:00,Apple Health,442.0,26.2,327.7,25.0
2025-04-07 20:15:00,2025-04-07 20:30:00,Apple Health,307.0,22.4,216.0,22.0
2025-04-07 20:30:00,2025-04-07 20:45:00,Apple Health,214.0,14.8,149.2,14.0
2025-04-07 20:45:00,2025-04-07 21:00:00,Apple Health,18.0,7.9,12.6,7.0
2025-04-07 21:30:00,2025-04-07 21:45:00,Apple Health,1.0,3.3,1.0,3.0
2025-04-07 21:45:00,2025-04-07 22:00:00,Apple Health,44.0,5.9,31.7,5.0
2025-04-07 22:00:00,2025-04-07 22:15:00,Apple Health,52.0,5.8,37.7,5.0
2025-04-07 22:15:00,2025-04-07 22:30:00,Apple Health,52.0,0.0,35.0,0.0
2025-04-07 22:45:00,2025-04-07 23:00:00,Apple Health,28.0,1.3,18.4,1.0
2025-04-07 23:00:00,2025-04-07 23:15:00,Apple Health,6.0,4.7,4.2,4.0
2025-04-08 08:30:00,2025-04-08 08:45:00,Apple Health,2.0,0.3,1.4,0.0
2025-04-08 08:45:00,2025-04-08 09:00:00,Apple Health,115.0,8.3,86.2,8.0
2025-04-08 09:00:00,2025-04-08 09:15:00,Apple Health,213.0,12.8,158.4,12.0
2025-04-08 09:15:00,2025-04-08 09:30:00,Apple Health,253.0,8.9,184.1,8.0
2025-04-08 09:45:00,2025-04-08 10:00:00,Apple Health,598.0,26.9,403.1,26.0
2025-04-08 10:00:00,2025-04-08 10:15:00,Apple Health,230.0,14.8,162.4,14.0
2025-04-08 10:45:00,2025-04-08 11:00:00,Apple Health,284.0,8.1,219.1,7.0
2025-04-08 11:00:00,2025-04-08 11:15:00,Apple Health,384.0,30.4,288.7,29.0
2025-04-08 11:15:00,2025-04-08 11:30:00,Apple Health,30.0,4.2,21.8,4.0
2025-04-08 11:30:00,2025-04-08 11:45:00,Apple Health,92.0,2.6,35.3,2.0
2025-04-08 11:45:00,2025-04-08 12:00:00,Apple Health,715.0,34.2,524.3,33.0
2025-04-08 12:15:00,2025-04-08 12:30:00,Apple Health,63.0,4.6,45.5,4.0
2025-04-08 13:30:00,2025-04-08 13:45:00,Apple Health,204.0,14.6,147.2,14.0
2025-04-08 15:45:00,2025-04-08 16:00:00,Apple Health,19.0,5.3,13.4,5.0
2025-04-08 16:15:00,2025-04-08 16:30:00,Apple Health,2.0,5.7,1.5,5.0
2025-04-08 16:30:00,2025-04-08 16:45:00,Apple Health,82.0,4.3,56.2,4.0
2025-04-08 17:00:00,2025-04-08 17:15:00,Apple Health,277.0,14.2,205.9,13.0
2025-04-08 17:15:00,2025-04-08 17:30:00,Apple Health,168.0,14.2,112.8,13.0
2025-04-08 17:30:00,2025-04-08 17:45:00,Apple Health,388.0,21.4,277.3,21.0
2025-04-08 17:45:00,2025-04-08 18:00:00,Apple Health,305.0,24.4,201.6,23.0
2025-04-08 18:00:00,2025-04-08 18:15:00,Apple Health,258.0,26.2,170.9,25.0
2025-04-08 18:15:00,2025-04-08 18:30:00,Apple Health,12.0,6.1,8.1,5.0
2025-04-08 19:00:00,2025-04-08 19:15:00,Apple Health,34.0,11.4,25.7,11.0
2025-04-08 19:15:00,2025-04-08 19:30:00,Apple Health,81.0,13.0,56.7,12.0
2025-04-08 19:30:00,2025-04-08 19:45:00,Apple Health,100.0,13.8,74.6,13.0
2025-04-08 19:45:00,2025-04-08 20:00:00,Apple Health,9.0,10.3,6.5,10.0
2025-04-08 20:00:00,2025-04-08 20:15:00,Apple Health,37.0,13.0,29.8,12.0
2025-04-08 20:15:00,2025-04-08 20:30:00,Apple Health,24.0,12.4,17.3,12.0
2025-04-08 20:30:00,2025-04-08 20:45:00,Apple Health,36.0,10.2,25.9,10.0
2025-04-08 20:45:00,2025-04-08 21:00:00,Apple Health,11.0,8.0,7.8,7.0
2025-04-08 22:00:00,2025-04-08 22:15:00,Apple Health,31.0,8.7,22.9,8.0
2025-04-08 22:30:00,2025-04-08 22:45:00,Apple Health,64.0,10.9,46.9,10.0
2025-04-08 23:15:00,2025-04-08 23:30:00,Apple Health,556.0,20.1,366.9,19.0
2025-04-08 23:30:00,2025-04-08 23:45:00,Apple Health,48.0,15.7,32.8,15.0
2025-04-09 00:15:00,2025-04-09 00:30:00,Apple Health,8.0,10.5,5.7,10.0
2025-04-09 00:30:00,2025-04-09 00:45:00,Apple Health,158.0,12.8,129.6,12.0
2025-04-09 00:45:00,2025-04-09 01:00:00,Apple Health,109.0,3.5,75.9,3.0
2025-04-09 01:00:00,2025-04-09 01:15:00,Apple Health,354.0,19.7,256.9,19.0
2025-04-09 01:15:00,2025-04-09 01:30:00,Apple Health,21.0,0.0,15.4,0.0
2025-04-09 10:00:00,2025-04-09 10:15:00,Apple Health,280.0,12.8,193.0,12.0
2025-04-09 10:30:00,2025-04-09 10:45:00,Apple Health,64.0,4.3,43.8,4.0
2025-04-09 10:45:00,2025-04-09 11:00:00,Apple Health,140.0,7.6,96.2,7.0
2025-04-09 11:15:00,2025-04-09 11:30:00,Apple Health,359.0,16.5,238.9,16.0
2025-04-09 11:45:00,2025-04-09 12:00:00,Apple Health,175.0,14.6,117.7,14.0
2025-04-09 12:00:00,2025-04-09 12:15:00,Apple Health,1134.0,39.6,694.5,38.0
2025-04-09 12:15:00,2025-04-09 12:30:00,Apple Health,184.0,12.9,186.7,12.0
2025-04-09 12:30:00,2025-04-09 12:45:00,Apple Health,87.0,7.0,60.8,6.0
2025-04-09 13:30:00,2025-04-09 13:45:00,Apple Health,26.0,5.3,20.1,5.0
2025-04-09 14:00:00,2025-04-09 14:15:00,Apple Health,12.0,4.4,8.5,4.0
2025-04-09 15:30:00,2025-04-09 15:45:00,Apple Health,4.0,5.0,3.7,4.0
2025-04-09 15:45:00,2025-04-09 16:00:00,Apple Health,26.0,5.6,19.7,5.0
2025-04-09 17:00:00,2025-04-09 17:15:00,Apple Health,32.0,7.7,26.3,7.0
2025-04-09 17:30:00,2025-04-09 17:45:00,Apple Health,41.0,6.5,30.9,6.0
2025-04-09 17:45:00,2025-04-09 18:00:00,Apple Health,689.0,29.2,495.7,28.0
2025-04-09 18:00:00,2025-04-09 18:15:00,Apple Health,107.0,7.2,80.5,7.0
2025-04-09 18:30:00,2025-04-09 18:45:00,Apple Health,18.0,5.7,12.7,5.0
2025-04-09 19:00:00,2025-04-09 19:15:00,Apple Health,716.0,33.4,514.9,32.0
2025-04-09 19:15:00,2025-04-09 19:30:00,Apple Health,193.0,12.1,134.4,11.0
2025-04-09 19:30:00,2025-04-09 19:45:00,Apple Health,21.0,4.9,14.3,4.0
2025-04-09 21:30:00,2025-04-09 21:45:00,Apple Health,214.0,12.0,148.5,11.0
2025-04-09 21:45:00,2025-04-09 22:00:00,Apple Health,536.0,21.3,360.1,20.0
2025-04-09 22:00:00,2025-04-09 22:15:00,Apple Health,11.0,1.0,8.0,1.0
2025-04-09 22:15:00,2025-04-09 22:30:00,Apple Health,342.0,13.7,249.9,13.0
2025-04-09 22:30:00,2025-04-09 22:45:00,Apple Health,72.0,13.8,52.3,13.0
2025-04-09 22:45:00,2025-04-09 23:00:00,Apple Health,224.0,12.1,162.6,11.0
2025-04-09 23:15:00,2025-04-09 23:30:00,Apple Health,11.0,3.6,8.4,3.0
2025-04-10 03:00:00,2025-04-10 03:15:00,Apple Health,11.0,0.8,7.8,0.0
2025-04-10 08:15:00,2025-04-10 08:30:00,Apple Health,261.0,14.7,196.3,14.0
2025-04-10 08:30:00,2025-04-10 08:45:00,Apple Health,314.0,16.6,232.6,16.0
2025-04-10 08:45:00,2025-04-10 09:00:00,Apple Health,96.0,2.5,75.5,2.0
2025-04-10 09:00:00,2025-04-10 09:15:00,Apple Health,159.0,12.9,117.6,12.0
2025-04-10 09:15:00,2025-04-10 09:30:00,Apple Health,620.0,23.5,447.3,23.0
2025-04-10 09:30:00,2025-04-10 09:45:00,Apple Health,41.0,5.5,29.1,5.0
2025-04-10 10:45:00,2025-04-10 11:00:00,Apple Health,184.0,11.5,132.0,11.0
2025-04-10 11:00:00,2025-04-10 11:15:00,Apple Health,613.0,28.6,449.0,28.0
2025-04-10 11:30:00,2025-04-10 11:45:00,Apple Health,454.0,31.2,308.6,30.0
2025-04-10 11:45:00,2025-04-10 12:00:00,Apple Health,373.0,23.4,253.2,22.0
2025-04-10 12:15:00,2025-04-10 12:30:00,Apple Health,251.0,14.4,170.8,14.0
2025-04-10 13:00:00,2025-04-10 13:15:00,Apple Health,85.0,5.5,57.1,5.0
2025-04-10 13:30:00,2025-04-10 13:45:00,Apple Health,132.0,9.4,97.8,9.0
2025-04-10 13:45:00,2025-04-10 14:00:00,Apple Health,39.0,7.0,29.0,6.0
2025-04-10 14:45:00,2025-04-10 15:00:00,Apple Health,20.0,4.6,15.0,4.0
2025-04-10 15:00:00,2025-04-10 15:15:00,Apple Health,10.0,4.3,7.1,4.0
2025-04-10 15:15:00,2025-04-10 15:30:00,Apple Health,5.0,5.6,3.5,5.0
2025-04-10 15:45:00,2025-04-10 16:00:00,Apple Health,6.0,6.2,4.7,6.0
2025-04-10 16:00:00,2025-04-10 16:15:00,Apple Health,51.0,6.9,35.1,6.0
2025-04-10 17:45:00,2025-04-10 18:00:00,Apple Health,4.0,5.0,3.0,4.0
2025-04-10 18:15:00,2025-04-10 18:30:00,Apple Health,216.0,11.1,152.2,10.0
2025-04-10 18:45:00,2025-04-10 19:00:00,Apple Health,27.0,3.9,19.8,3.0
2025-04-10 19:45:00,2025-04-10 20:00:00,Apple Health,11.0,4.7,7.8,4.0
2025-04-10 20:45:00,2025-04-10 21:00:00,Apple Health,18.0,3.8,11.9,3.0
2025-04-10 21:30:00,2025-04-10 21:45:00,Apple Health,1.0,5.3,1.1,5.0
2025-04-10 21:45:00,2025-04-10 22:00:00,Apple Health,181.0,10.9,127.5,10.0
2025-04-10 22:00:00,2025-04-10 22:15:00,Apple Health,70.0,0.2,48.3,0.0
2025-04-10 22:15:00,2025-04-10 22:30:00,Apple Health,289.0,18.5,216.8,18.0
2025-04-10 22:45:00,2025-04-10 23:00:00,Apple Health,11.0,4.6,8.4,4.0
2025-04-11 01:00:00,2025-04-11 01:15:00,Apple Health,14.0,1.7,10.3,1.0
2025-04-11 04:30:00,2025-04-11 04:45:00,Apple Health,22.0,1.4,21.7,1.0
2025-04-11 09:30:00,2025-04-11 09:45:00,Apple Health,91.0,3.3,71.6,3.0
2025-04-11 09:45:00,2025-04-11 10:00:00,Apple Health,53.0,9.2,41.3,9.0
2025-04-11 12:15:00,2025-04-11 12:30:00,Apple Health,270.0,18.9,221.6,18.0
2025-04-11 12:30:00,2025-04-11 12:45:00,Apple Health,579.0,25.2,359.0,24.0
2025-04-11 12:45:00,2025-04-11 13:00:00,Apple Health,98.0,12.7,74.4,12.0
2025-04-11 13:00:00,2025-04-11 13:15:00,Apple Health,249.0,12.9,166.7,12.0
2025-04-11 13:15:00,2025-04-11 13:30:00,Apple Health,184.0,13.3,127.6,13.0
2025-04-11 13:30:00,2025-04-11 13:45:00,Apple Health,380.0,26.7,263.3,26.0
2025-04-11 13:45:00,2025-04-11 14:00:00,Apple Health,106.0,11.8,74.0,11.0
2025-04-11 14:00:00,2025-04-11 14:15:00,Apple Health,6.0,5.7,4.1,5.0
2025-04-11 14:15:00,2025-04-11 14:30:00,Apple Health,207.0,25.6,143.9,25.0
2025-04-11 14:30:00,2025-04-11 14:45:00,Apple Health,155.0,6.6,107.4,6.0
2025-04-11 15:00:00,2025-04-11 15:15:00,Apple Health,208.0,24.5,150.8,24.0
2025-04-11 15:15:00,2025-04-11 15:30:00,Apple Health,60.0,14.9,41.5,14.0
2025-04-11 15:30:00,2025-04-11 15:45:00,Apple Health,110.0,19.6,120.6,19.0
2025-04-11 15:45:00,2025-04-11 16:00:00,Apple Health,387.0,14.1,180.5,13.0
2025-04-11 16:00:00,2025-04-11 16:15:00,Apple Health,515.0,52.8,502.1,51.0
2025-04-11 16:15:00,2025-04-11 16:30:00,Apple Health,401.0,26.0,291.5,25.0
2025-04-11 16:30:00,2025-04-11 16:45:00,Apple Health,460.0,45.4,292.3,44.0
2025-04-11 16:45:00,2025-04-11 17:00:00,Apple Health,276.0,22.5,217.3,22.0
2025-04-11 17:15:00,2025-04-11 17:30:00,Apple Health,56.0,7.1,37.5,6.0
2025-04-11 17:30:00,2025-04-11 17:45:00,Apple Health,40.0,6.3,29.1,6.0
2025-04-11 17:45:00,2025-04-11 18:00:00,Apple Health,92.0,6.1,64.9,5.0
2025-04-11 18:00:00,2025-04-11 18:15:00,Apple Health,24.0,11.2,18.3,11.0
2025-04-11 18:30:00,2025-04-11 18:45:00,Apple Health,20.0,10.4,13.6,10.0
2025-04-11 18:45:00,2025-04-11 19:00:00,Apple Health,30.0,11.5,23.3,11.0
2025-04-11 19:00:00,2025-04-11 19:15:00,Apple Health,16.0,6.1,12.2,6.0
2025-04-11 19:15:00,2025-04-11 19:30:00,Apple Health,24.0,8.6,18.9,8.0
2025-04-11 19:30:00,2025-04-11 19:45:00,Apple Health,13.0,5.8,9.6,5.0
2025-04-11 19:45:00,2025-04-11 20:00:00,Apple Health,40.0,5.4,26.0,5.0
2025-04-11 20:00:00,2025-04-11 20:15:00,Apple Health,89.0,6.4,63.6,6.0
2025-04-11 20:30:00,2025-04-11 20:45:00,Apple Health,8.0,1.5,5.8,1.0
2025-04-11 22:00:00,2025-04-11 22:15:00,Apple Health,16.0,3.2,11.5,3.0
2025-04-11 23:00:00,2025-04-11 23:15:00,Apple Health,72.0,4.7,50.5,4.0
2025-04-11 23:30:00,2025-04-11 23:45:00,Apple Health,6.0,2.3,4.1,2.0
2025-04-12 00:00:00,2025-04-12 00:15:00,Apple Health,99.0,9.3,73.3,9.0
2025-04-12 00:45:00,2025-04-12 01:00:00,Apple Health,19.0,3.4,14.1,3.0
2025-04-12 01:15:00,2025-04-12 01:30:00,Apple Health,11.0,3.5,8.2,3.0
2025-04-12 02:00:00,2025-04-12 02:15:00,Apple Health,3.0,2.7,2.1,2.0
2025-04-12 07:30:00,2025-04-12 07:45:00,Apple Health,19.0,1.5,19.2,1.0
2025-04-12 09:30:00,2025-04-12 09:45:00,Apple Health,36.0,1.8,25.7,1.0
2025-04-12 10:15:00,2025-04-12 10:30:00,Apple Health,8.0,0.5,5.7,0.0
2025-04-12 10:30:00,2025-04-12 10:45:00,Apple Health,166.0,13.1,113.3,12.0
2025-04-12 10:45:00,2025-04-12 11:00:00,Apple Health,530.0,25.6,344.6,25.0
2025-04-12 11:00:00,2025-04-12 11:15:00,Apple Health,89.0,5.7,69.4,5.0
2025-04-12 12:30:00,2025-04-12 12:45:00,Apple Health,196.0,10.9,156.3,10.0
2025-04-12 12:45:00,2025-04-12 13:00:00,Apple Health,80.0,9.1,60.0,8.0
2025-04-12 14:15:00,2025-04-12 14:30:00,Apple Health,4.0,3.3,3.2,3.0
2025-04-12 14:30:00,2025-04-12 14:45:00,Apple Health,27.0,4.2,18.2,4.0
2025-04-12 14:45:00,2025-04-12 15:00:00,Apple Health,26.0,1.6,19.0,1.0
2025-04-12 15:00:00,2025-04-12 15:15:00,Apple Health,70.0,5.4,50.3,5.0
2025-04-12 15:30:00,2025-04-12 15:45:00,Apple Health,111.0,7.8,76.8,7.0
2025-04-12 16:30:00,2025-04-12 16:45:00,Apple Health,21.0,3.5,15.9,3.0
2025-04-12 16:45:00,2025-04-12 17:00:00,Apple Health,15.0,3.0,10.8,2.0
2025-04-12 17:00:00,2025-04-12 17:15:00,Apple Health,8.0,2.5,5.7,2.0
2025-04-12 18:15:00,2025-04-12 18:30:00,Apple Health,31.0,3.0,22.6,2.0
2025-04-12 18:30:00,2025-04-12 18:45:00,Apple Health,31.0,7.1,23.2,6.0
2025-04-12 19:45:00,2025-04-12 20:00:00,Apple Health,26.0,4.3,19.5,4.0
2025-04-12 20:00:00,2025-04-12 20:15:00,Apple Health,5.0,4.6,4.1,4.0
2025-04-12 20:15:00,2025-04-12 20:30:00,Apple Health,15.0,4.6,10.9,4.0
2025-04-12 20:30:00,2025-04-12 20:45:00,Apple Health,3.0,2.2,2.2,2.0
2025-04-12 20:45:00,2025-04-12 21:00:00,Apple Health,29.0,2.4,22.1,2.0
2025-04-12 22:30:00,2025-04-12 22:45:00,Apple Health,21.0,2.8,15.4,2.0
